"_id","level","name","parent_id","url_path"
3808,3,"Fictiune pentru copii",3803,"gaming-jocuri-carti/carti-copii/fictiune-copii"
3810,3,"Manuale si auxiliare scolare",3809,"gaming-jocuri-carti/manuale-carti-didactice/manuale-auxiliare-scolare"
3811,3,"Gramatica si lingvistica",3809,"gaming-jocuri-carti/manuale-carti-didactice/gramatica-lingvistica"
3812,3,"Dictionare",3809,"gaming-jocuri-carti/manuale-carti-didactice/dictionare"
3813,3,"Cursuri limbi straine",3809,"gaming-jocuri-carti/manuale-carti-didactice/cursuri-limbi-straine"
3814,3,"Pedagogie si metodica",3809,"gaming-jocuri-carti/manuale-carti-didactice/pedagogie-metodica"
3815,2,"Carti audio",175,"gaming-jocuri-carti/carti-audio"
3877,3,"Parchet, linoleum, pardoseli",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/parchet-linoleum-pardoseli"
3880,3,"Accesorii rulouri si jaluzele",2285,"casa-iluminat-bricolaj/textile-si-covoare/accesorii-rulouri-jaluzele"
3925,4,"Solutii atractante si repelente",3505,"bauturi-cafea-petshop/petshop/pisici/solutii-atractante-repelente-pisici"
3927,3,"Balsam de par",1045,"cosmetice-ingrijire-personala/produse-ingrijirea-parului/balsam-de-par"
3928,3,"Incalzire in pardoseala",2270,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/incalzire-in-pardoseala"
3996,3,"Spuma si saruri de baie",1046,"cosmetice-ingrijire-personala/produse-ingrijirea-corpului/spuma-saruri-baie"
4016,3,"Accesorii chiuvete",1088,"casa-iluminat-bricolaj/sanitare/accesorii-chiuvete"
4020,3,"Accesorii baterii sanitare",1088,"casa-iluminat-bricolaj/sanitare/accesorii-baterii-sanitare"
4022,4,"Perii WC",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/perii-wc"
4025,4,"Cabine dus",4024,"casa-iluminat-bricolaj/sanitare/cabine-de-dus-cadite-accesorii/cabine-dus"
4026,4,"Cadite dus",4024,"casa-iluminat-bricolaj/sanitare/cabine-de-dus-cadite-accesorii/cadite-dus"
4027,4,"Paravane, usi si pereti dus",4024,"casa-iluminat-bricolaj/sanitare/cabine-de-dus-cadite-accesorii/paravane-usi-si-pereti-dus"
4028,4,"Accesorii si piese de schimb",4024,"casa-iluminat-bricolaj/sanitare/cabine-de-dus-cadite-accesorii/accesorii-piese-schimb-cabine-dus"
4035,4,"Cada baie",2090,"casa-iluminat-bricolaj/sanitare/cazi-de-baie-accesorii/cada-baie"
4036,4,"Paravane cada",2090,"casa-iluminat-bricolaj/sanitare/cazi-de-baie-accesorii/paravane-cada"
4037,4,"Masca cada, suport si accesorii",2090,"casa-iluminat-bricolaj/sanitare/cazi-de-baie-accesorii/masca-cada-suport-accesorii"
4041,4,"Accesorii dus",2088,"casa-iluminat-bricolaj/sanitare/sisteme-seturi-dus/accesorii-dus"
4047,3,"Power Station",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/power-station"
4048,3,"Usi interior",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/usi-interior"
4051,3,"Masa machiaj - toaleta",1847,"casa-iluminat-bricolaj/mobila/masa-machiaj-toaleta"
4053,3,"Panouri solare apa calda",2002,"casa-iluminat-bricolaj/sisteme-panouri-solare/panouri-solare-apa-calda"
4054,4,"Rigole dus si gratare scurgere",4024,"casa-iluminat-bricolaj/sanitare/cabine-de-dus-cadite-accesorii/rigole-dus-gratare-scurgere"
4057,3,"Accesorii sobe si seminee",2270,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/accesorii-sobe-si-seminee"
4059,2,"Carucioare cumparaturi",2104,"curatenie-intretinere-casa/carucioare-cumparaturi"
4083,3,"Pensete",1424,"cosmetice-ingrijire-personala/manichiura-si-pedichiura/pensete"
4084,3,"Unghiere si clesti",1424,"cosmetice-ingrijire-personala/manichiura-si-pedichiura/unghiere-si-clesti"
4085,3,"Foarfece manichiura si pedichiura",1424,"cosmetice-ingrijire-personala/manichiura-si-pedichiura/foarfece-manichiura-pedichiura"
4086,3,"Truse manichiura si pedichiura",1424,"cosmetice-ingrijire-personala/manichiura-si-pedichiura/truse-manichiura-si-pedichiura"
4087,3,"Cearceafuri de pat",2285,"casa-iluminat-bricolaj/textile-si-covoare/cearceafuri-pat"
4089,3,"Huse pilote",2285,"casa-iluminat-bricolaj/textile-si-covoare/huse-pilote"
4185,3,"Coifuri si suflatori petrecere",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/coifuri-suflatori-petrecere"
4188,3,"Bannere si ghirlande decorative",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/bannere-ghirlande-decorative"
4191,3,"Lampioane",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/lampioane"
4193,3,"Arificii si confetti",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/arificii-confetti"
4196,3,"Baloane",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/baloane"
4199,3,"Prize",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/prize"
4200,3,"Stechere, cuple si adaptoare priza",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/stechere-cuple-adaptoare-priza"
4222,3,"Cabluri electrice si conductori",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/cabluri-electrice-conductori"
4225,3,"Accesorii tablouri electrice",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/accesorii-tablouri-electrice"
4228,3,"Anvelope camioane",625,"auto-moto-anvelope/anvelope-jante-accesorii-roti/anvelope-camioane"
4229,3,"Anvelope moto",625,"auto-moto-anvelope/anvelope-jante-accesorii-roti/anvelope-moto"
4230,3,"Anvelope vehicule industriale",625,"auto-moto-anvelope/anvelope-jante-accesorii-roti/anvelope-vehicule-industriale"
4231,3,"Anvelope ATV",625,"auto-moto-anvelope/anvelope-jante-accesorii-roti/anvelope-atv"
4235,3,"Microcontrollere robotica",2502,"laptop-desktop-it/robotica/microcontrollere-robotica"
4237,3,"Kit roboti",2502,"laptop-desktop-it/robotica/kit-roboti"
4239,3,"Afisaje LCD",2502,"laptop-desktop-it/robotica/afisaje-lcd"
4241,3,"Module si componente robotica",2502,"laptop-desktop-it/robotica/module-componente-robotica"
4243,3,"Motoare electrice robotica",2502,"laptop-desktop-it/robotica/motoare-electrice-robotica"
4245,3,"Senzori robotica",2502,"laptop-desktop-it/robotica/senzori-robotica"
4247,3,"Parti mecanice si accesorii robotica",2502,"laptop-desktop-it/robotica/parti-mecanice-si-accesorii-robotica"
4249,2,"Turism",1544,"trotinete-biciclete-sport/turism"
4251,3,"Surse alimentare robotica",2502,"laptop-desktop-it/robotica/surse-alimentare-robotica"
4260,3,"Rasnite condimente",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/rasn"
4261,3,"Tirbusoane si dopuri",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/tirbusoane-dopuri"
4293,3,"Prese si storcatoare manuale",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/prese-storcatoare-manuale"
4295,3,"Desfacatoare conserve",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/desfacatoare-conserve"
4296,3,"Sucitoare",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/sucitoare"
4299,3,"Shakere",367,"electrocasnice-mici-vesela/servirea-mesei/shakere"
4301,3,"Farfurii",367,"electrocasnice-mici-vesela/servirea-mesei/farfurii"
4304,3,"Sine si galerii perdele",2285,"casa-iluminat-bricolaj/textile-si-covoare/sine-galerii-perdele"
4306,3,"Rulouri si jaluzele",2285,"casa-iluminat-bricolaj/textile-si-covoare/rulouri-jaluzele"
4307,3,"Perdele",2285,"casa-iluminat-bricolaj/textile-si-covoare/perdele"
4309,3,"Accesorii perdele, draperii si galerii",2285,"casa-iluminat-bricolaj/textile-si-covoare/accesorii-perdele-draperii-si-galerii"
4313,3,"Scurgatoare vase",367,"electrocasnice-mici-vesela/servirea-mesei/scurgato"
4315,3,"Suporturi tacamuri",367,"electrocasnice-mici-vesela/servirea-mesei/suporturi-tacamuri"
4317,3,"Suporturi servetele si prosoape",367,"electrocasnice-mici-vesela/servirea-mesei/suporturi-servetele-prosoape"
4334,3,"Incubatoare oua",446,"casa-iluminat-bricolaj/gradina/incubatoare-oua"
4336,4,"Suporturi ortopedice si orteze",731,"cosmetice-ingrijire-personala/aparate-medicale/locomotie-reabilitare/suporturi-ortopedice-orteze"
4360,3,"Lampi UV",391,"cosmetice-ingrijire-personala/aparate-medicale/lampi-uv"
4366,4,"Sistemul respirator",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-respirator"
4367,4,"Sistemul cardiovascular",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-cardiovascular"
4368,4,"Sistemul venos",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-venos"
4369,4,"Sistemul genito-urinar",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-genito-urinar"
4370,4,"Antiparazitare",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/antiparazitare"
4371,4,"Suplimente hepatoprotectoare",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/suplimente-hepatoprotectoare"
4372,4,"Produse pentru fertilitate",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/produse-fertilitate"
4373,4,"Produse pentru reglarea glicemiei",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/produse-reglarea-glicemiei"
4374,4,"Probiotice si prebiotice",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/probiotice-prebiotice"
4375,4,"Colesterol",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/colesterol"
4376,4,"Sarcina si alaptare",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sarcina-alaptare"
4377,4,"Sistemul nervos si memorie",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-nervos-memorie"
4378,4,"Sistemul endocrin",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-endocrin"
4395,3,"Produse ingrijire aparate si proteze dentare",392,"cosmetice-ingrijire-personala/igiena-dentara/produse-ingrijire-aparate-proteze-dentare"
4397,3,"Saci de dormit bebe",575,"copii-jucarii-bebe-rechizite/camera-copilului/saci-dormit-bebe"
4399,3,"Cosuri picnic",1069,"casa-iluminat-bricolaj/mobilier-gradina/cosuri-picnic"
4402,3,"Invertoare auto",648,"auto-moto-anvelope/electrica-auto/invertoare-auto"
4405,3,"Faruri, lampi si proiectoare auto",648,"auto-moto-anvelope/electrica-auto/faruri-lampi-si-proiectoare-auto"
4410,3,"Parasolare auto",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/parasolare-auto"
4412,3,"Aparatori noroi",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/aparatori-noroi"
4414,3,"Lanturi auto",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/lanturi-auto"
4416,3,"Oglinzi auto",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/oglinzi-auto"
4418,3,"Esapamente",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/esapamente"
4420,3,"Canistre si palnii carburant",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/canistre-palnii-carburant"
4421,3,"Odorizanti auto",621,"auto-moto-anvelope/consumabile-intretinere-auto/odorizanti-auto"
4424,3,"Antigel",621,"auto-moto-anvelope/consumabile-intretinere-auto/antigel"
4428,3,"Scule auto",621,"auto-moto-anvelope/consumabile-intretinere-auto/scule-auto"
4430,3,"Organizatoare si suporturi auto",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/organizatoare-suporturi-auto"
4432,3,"Cricuri si elevatoare auto",621,"auto-moto-anvelope/consumabile-intretinere-auto/cricuri-si-elevatoare-auto"
4434,3,"Vopsea auto",621,"auto-moto-anvelope/consumabile-intretinere-auto/vopsea-auto"
4436,3,"Scut motor",621,"auto-moto-anvelope/consumabile-intretinere-auto/scut-motor"
4438,3,"Ulei hidraulic",621,"auto-moto-anvelope/consumabile-intretinere-auto/ulei-hidraulic"
4440,3,"Testere, diagnoza auto",648,"auto-moto-anvelope/electrica-auto/testere-diagnoza-auto"
4443,3,"Solutii intretinere interior auto",621,"auto-moto-anvelope/consumabile-intretinere-auto/intr"
4445,3,"Echipamente si accesorii service roti",621,"auto-moto-anvelope/consumabile-intretinere-auto/echipamente-accesorii-service-roti"
4447,3,"Dulapuri si corpuri bucatarie",1847,"casa-iluminat-bricolaj/mobila/dulapuri-corpuri-bucatarie"
4449,3,"Seturi masa si scaune bucatarie si living",1847,"casa-iluminat-bricolaj/mobila/seturi-masa-si-scaune-bucatarie-si-living"
4451,3,"Bancute hol si depozitare",1847,"casa-iluminat-bricolaj/mobila/bancute-hol-depozitare"
4453,4,"Lupe si accesorii instrumente optice",361,"tv-audio-video-foto/camere-foto-video/optica-astronomie/lupe-accesorii-instrumente-optice"
4458,2,"Echipamente protectie motorsport",609,"auto-moto-anvelope/echipamente-protectie-motorsport"
4461,3,"Accesorii gratar",446,"casa-iluminat-bricolaj/gradina/accesorii-gratar"
4465,4,"Cutii de transport",3551,"bauturi-cafea-petshop/petshop/reptile/cutii-transport"
4475,4,"Hainute botez",4474,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/articole-botez/hainute-botez"
4476,4,"Trusouri si accesorii botez",4474,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/articole-botez/trusouri-accesorii-botez"
4477,4,"Botosei si pantofi botez",4474,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/articole-botez/botosei-pantofi-botez"
4482,3,"Vibratoare beton",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/vibratoare-beton"
4484,2,"Display-uri si touchscreen telefoane",19,"telefoane-tablete/display-uri-si-touchscreen-telefoane"
4485,3,"Usi exterior intrare",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/usi-exterior-intrare"
4486,3,"Bureti si perii de baie",1046,"cosmetice-ingrijire-personala/produse-ingrijirea-corpului/bureti-perii-baie"
4488,3,"Accesorii piscine",1069,"casa-iluminat-bricolaj/mobilier-gradina/accesorii-piscine"
4489,3,"Solutii intretinere piscina",1069,"casa-iluminat-bricolaj/mobilier-gradina/solutii-intretinere-piscina"
